TICKER,DY,P/L,P/VP,P/ATIVOS,MARGEM BRUTA,MARGEM EBIT,MARG. LIQUIDA,P/EBIT,EV/EBIT,DIVIDA LIQUIDA / EBIT,DIV. LIQ. / PATRI.,PSR,P/CAP. GIRO,P. AT CIR. LIQ.,LIQ. CORRENTE,ROE,ROA,ROIC,PATRIMONIO / ATIVOS,PASSIVOS / ATIVOS,GIRO ATIVOS,CAGR RECEITAS 5 ANOS,CAGR LUCROS 5 ANOS,VPA,LPA,PEG RATIO,SETOR,IN_IBOV
PETR4,1.3467934794681966,0.12122765129293218,0.38178164778191465,0.11421371045160399,1.4056615074390049,0.49012917880135476,0.15791087038571164,0.2122550300640813,0.28826563916893,-0.3022753489360094,-0.3761955949995388,0.1133207093763919,-1.9155752945877178,0.4692725490713198,-1.3014775317096157,0.4484857952810602,0.39626526927367506,0.48068001790632847,0.19631228531505696,-0.01188313952212781,-0.5393532639564869,-0.5646276183969194,-0.5960584665094433,1.2774054691210255,0.8386154456360752,-1.3615054493959091,"Petróleo, Gás e Biocombustíveis",True
PRIO3,,0.4675982952033445,-0.09389033047809021,-1.4111487151616742,0.2640331308229639,0.22277775345767833,2.3434731421980635,0.5468791172449553,0.36537258764055214,-0.3293305852777823,-0.39700402439273197,-1.7698651547929807,0.8422965757975301,-0.9521987035958899,0.45014067632528576,0.7184839193207144,1.7675043695554349,-2.1918835584316376,0.7860600444290099,-0.7604273613884511,-0.6944971808306032,0.2574929320488211,1.5485494540364915,0.9219456970254977,2.125391827963141,0.012805083857455943,"Petróleo, Gás e Biocombustíveis",True
RAIZ4,,1.3718953056520853,0.9484411377808842,1.7539154941627477,-1.4331018211053879,-1.1919579357696546,-0.6949110706035175,-2.9689089320184023,-2.9908885849302655,2.9927640744713613,0.3853929207913299,1.0068924019247592,0.17499413249673768,1.414925003477295,-0.6587974697687524,-0.5612578498721119,-1.4549887489620048,-0.7555680419068188,-1.4254940522483133,1.9455600006583056,0.6287891689780364,-0.37416129618110344,,-1.581927671699216,-1.0404261439412759,-0.05263827486889478,"Petróleo, Gás e Biocombustíveis",True
RECV3,-0.5207986028889863,0.15856101410962345,0.7110930173465332,-0.26272922833256696,0.493389621836119,0.4218556644534469,0.28978160795474806,0.23809472791588626,0.28720160584135473,-0.2966777138308149,-0.5509864019023611,-0.027918230436311035,0.7620832397050215,0.09520116679047527,0.3871328271153974,0.3795801678980192,0.6029102520636469,0.8334437954835832,1.7923171584171922,-2.037630939947864,-0.5302271511991858,0.31271137609963556,0.9972902756380677,-0.31203382268436486,-0.22191453979831974,2.10393853969345,"Petróleo, Gás e Biocombustíveis",True
UGPA3,-0.5996665117723136,-0.42010610954908917,-0.17926735221706522,-0.9537912827702136,-1.2358036980495775,-0.9385100606843048,-0.4337723073911493,0.252306561734379,0.2949335813550685,-0.3031234754670994,-0.317931992698598,0.8783649666951995,0.5974321869752195,-1.0644201182801434,-0.02871897766986703,0.4457237553648624,0.41336692302181055,1.075638176526467,0.27003075520430114,-0.5732913059218704,1.8824432784484695,-0.5953540708280332,0.7691467200850509,-0.39122952320305765,-0.07235261877552038,1.190785540931769,"Petróleo, Gás e Biocombustíveis",True
VBBR3,-1.2378205630796908,-2.1082378130913813,-0.20366078699962958,-0.8909674596395184,-1.3955801299913257,-1.0578291932362558,-0.48279004865858716,0.3957168848118963,0.33345158781329365,-0.32093413261999065,-0.30960862094132074,0.8783649666951995,0.4760228248613251,-1.214048671192481,0.2989218382215531,0.30805787112068533,-0.08685644911115599,0.32634586521627945,0.19631228531505696,-0.01188313952212781,1.8243099401844625,-0.5185500654220845,-1.222619642827257,-0.11496545162622258,-0.37963438378599895,-0.5107417859533498,"Petróleo, Gás e Biocombustíveis",True
BRST3,-0.757873450228374,1.0234099579747087,0.9977748263435477,1.4314303463318296,-1.296958518031413,-1.4005392602966227,-0.315921680188457,-0.6775565033787755,0.33233409684603615,-1.5874157304891692,0.6586766225681179,1.2329927974177777,-0.7435335141197954,1.2379804600533368,0.6427028579300237,-0.8314478235393635,-0.6028460084492364,-0.9044806704585271,-0.1486249735388254,0.6434090825839307,-1.1046404513541883,0.9327716393959476,0.5000546919961761,-0.8347435548566859,-1.0666930046187255,-0.4850462986135157,Comunicações,False
DESK3,-1.0909244933118936,-0.3407633156922625,0.6905819561746843,0.9317704019530316,1.7267569015375117,1.3760773109272342,-0.955647525034946,-1.1687662421014793,-0.7344236689867769,-0.6302733781690565,0.9615164490362181,0.4866958021297563,-0.649294936356794,0.9655667258405797,-0.35752020952939106,-1.433912435963397,-1.0274204213191678,-0.07345467451212888,-0.1486249735388254,0.6434090825839307,-1.4041149137902824,,,0.557470452526534,-0.33758700210173437,-0.5395969601258136,Comunicações,False
ELMD3,-0.9523558111530569,-1.576679341391671,-1.4690561613170565,-1.6933779745510555,-0.14768615796643314,0.37906755632639666,-0.1803982629922709,1.7716675208726176,1.8296488626746659,-0.3492288093437603,1.0026161397711744,-2.0285011493218863,-0.6861232920962833,-1.8435718942556316,1.3946562711450476,0.299780182719134,-0.28007013901595523,-0.4145777399294865,-0.7488412128302345,0.7681410533594909,-0.3165497607328888,0.35024230982376553,1.1538629780949348,-0.2977700396995004,-0.030379416771541365,2.091898240352958,Comunicações,False
FIQE3,0.7042171560089746,1.1848355286763985,0.5254614884467397,-0.15108396666975024,0.20075417353381342,0.742290440902166,2.061684556397293,-0.6975311454142632,-0.9915554541615073,0.6158676345468795,-0.3796313538939398,0.21580760057330586,-0.6896094714017204,-0.09950952822433431,0.7498696151578181,1.4345789844519323,2.0185906296096743,-0.296439881776289,1.2232978591272528,-1.352302449825031,1.094132575479237,1.0871209142799136,0.6778102733880025,-0.8424962119904145,-0.5219115532998501,-0.29842561449249655,Comunicações,False
TIMS3,1.6115120987156428,-0.8178879582063265,-1.3252637540039713,-0.4295322328870369,0.5193281909054663,0.10294403692951001,-0.8137628045826119,0.03154328888104094,-0.8978287602848669,1.5578972128829902,-1.8202836712350445,-0.14989147152790205,1.033010051549002,-0.3452963560854686,-1.2148542673517464,0.9596631863699244,-0.5134619215292507,2.1655530821363453,-1.4819624765361699,0.7681410533594909,0.7867772061369307,-1.0937825061188113,-1.5127365455209896,-0.554015759698522,-0.15326245090361865,-0.9814573183754268,Comunicações,True
VIVT3,0.48542449996870635,0.5270851286391534,0.5805016443560546,-0.08920657417701978,-1.0021945899789417,-1.1998400847886845,0.20404571640099314,0.7406430811408568,0.461824923912447,0.3931530705721165,-0.4228941862465255,0.24289642072895093,1.7355511624255917,0.08483059267151594,-1.2148542673517464,-0.4286620940382321,0.40520786070393405,-0.47660011545991515,1.3047557773168017,-1.4707978220618132,0.9443953442611899,-1.2763523573808158,-0.8189913979581237,1.971555113718588,2.1098334276954693,0.21262795125429448,Comunicações,True
